title,make,model,year,condition,transmission,price
Toyota Venza 2012 Red,Toyota,Venza,2012,foreign used,automatic,"₦ 18,500,000"
Lexus ES 350 2010 Gold,Lexus,ES 350,2010,foreign used,automatic,"₦ 15,000,000"
Toyota Highlander 2009 Black,Toyota,Highlander,2009,local used,automatic,"₦ 8,750,000"
Toyota Highlander Limited 2012 White,Toyota,Highlander Limited,2012,foreign used,automatic,"₦ 19,650,000"
Toyota Corolla LE ECO w/Package 1 4dr Sedan (1.8L 4cyl CVT) 2017 Gray,Toyota,Corolla LE,2017,foreign used,,"₦ 17,500,000"
Hyundai Sonata SE 4dr Sedan (2.4L 4cyl 6A) 2015 Blue,Hyundai,Sonata SE,2015,local used,automatic,"₦ 11,700,000"
Honda Pilot Touring w/RES/Navi FWD (3.5L 6cyl 5A) 2013 White,Honda,Pilot Touring,2013,foreign used,automatic,"₦ 14,800,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Black,Mercedes-Benz,GLE-Class AMG,2017,local used,automatic,"₦ 58,000,000"
Mercedes-Benz S-Class S 580 4MATIC 2022 Black,Mercedes-Benz,S-Class S,2022,foreign used,automatic,"₦ 195,000,000"
Audi A4 2.0T Premium Multitronic 2013 Gray,Audi,A4 2,2013,foreign used,automatic,"₦ 14,700,000"
BMW 3 Series 2014 White,BMW,3 Series,2014,foreign used,automatic,"₦ 17,500,000"
New Toyota Land Cruiser Prado 2025 Black,New,Toyota Land,2025,new,automatic,"₦ 127,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Gray,Toyota,Camry LE,2013,local used,automatic,"₦ 10,800,000"
Hyundai Elantra Limited 4dr Sedan (1.8L 4cyl 6A) 2014 Black,Hyundai,Elantra Limited,2014,local used,automatic,"₦ 7,500,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2014 Blue,Toyota,Camry SE,2014,foreign used,automatic,"₦ 16,000,000"
Lexus ES 350 2011 Red,Lexus,ES 350,2011,foreign used,automatic,"₦ 16,500,000"
Toyota Sienna 2009 Gold,Toyota,Sienna,2009,foreign used,automatic,"₦ 12,700,000"
Honda Accord 2014 Gray,Honda,Accord,2014,foreign used,automatic,"₦ 15,500,000"
Mercedes-Benz M Class 2013 Gray,Mercedes-Benz,M Class,2013,foreign used,automatic,"₦ 32,000,000"
Toyota Venza 2012 Black,Toyota,Venza,2012,local used,automatic,"₦ 15,500,000"
Honda Accord Touring V-6 4dr Sedan (3.5L 6cyl 6A) 2015 Maroon,Honda,Accord Touring,2015,foreign used,automatic,"₦ 16,000,000"
Lexus RX 330 2004 Gray,Lexus,RX 330,2004,local used,automatic,"₦ 7,700,000"
Toyota RAV4 2016 Red,Toyota,RAV4,2016,foreign used,automatic,"₦ 25,900,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013,Toyota,Camry LE,2013,foreign used,automatic,"₦ 11,990,000"
Toyota Venza LE AWD 2013 Red,Toyota,Venza LE,2013,foreign used,automatic,"₦ 13,900,000"
Toyota Corolla LE Eco Premium 4dr Sedan (1.8L 4cyl CVT) 2015 Black,Toyota,Corolla LE,2015,local used,automatic,"₦ 11,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Silver,Toyota,Camry LE,2010,foreign used,automatic,"₦ 10,000,000"
Toyota RAV4 Limited AWD (2.5L 4cyl 6A) 2017 Black,Toyota,RAV4 Limited,2017,foreign used,automatic,"₦ 31,600,000"
Lexus ES 350 2011 Brown,Lexus,ES 350,2011,foreign used,automatic,"₦ 14,000,000"
Toyota Highlander XLE 4x2 V6 (3.5L 6cyl 8A) 2017 White,Toyota,Highlander XLE,2017,foreign used,automatic,"₦ 37,500,000"
Toyota Matrix 2004 Gray,Toyota,Matrix,2004,local used,automatic,"₦ 4,620,000"
Toyota Sienna 2004 Gray,Toyota,Sienna,2004,local used,automatic,"₦ 5,500,000"
Lexus GS 300 2008 Silver,Lexus,GS 300,2008,local used,automatic,"₦ 10,500,000"
Honda Accord 2008 Burgandy,Honda,Accord,2008,local used,automatic,"₦ 5,400,000"
Volkswagen Jetta 2013 Silver,Volkswagen,Jetta,2013,foreign used,automatic,"₦ 14,300,000"
Honda Civic 1.8 Sedan EX Automatic 2007 Black,Honda,Civic 1,2007,local used,automatic,"₦ 5,292,000"
Volkswagen Passat 2009 Black,Volkswagen,Passat,2009,local used,automatic,"₦ 3,520,000"
Lexus RX 350 2013 White,Lexus,RX 350,2013,foreign used,automatic,"₦ 23,000,000"
Mercedes-Benz GLC-Class 2016 Silver,Mercedes-Benz,GLC-Class,2016,foreign used,automatic,"₦ 26,560,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2022 Black,Mercedes-Benz,GLE-Class GLE,2022,foreign used,automatic,"₦ 69,999,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014 Blue,Mercedes-Benz,M Class,2014,foreign used,automatic,"₦ 27,000,000"
Hyundai Sonata Sport 2019 Black,Hyundai,Sonata Sport,2019,foreign used,automatic,"₦ 21,300,000"
Mercedes-Benz GLK-Class 350 4MATIC 2013 White,Mercedes-Benz,GLK-Class 350,2013,foreign used,automatic,"₦ 21,000,000"
Toyota Highlander Limited Platinum 4dr SUV AWD (3.5L 6cyl 6A) 2015,Toyota,Highlander Limited,2015,foreign used,automatic,"₦ 27,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 Blue,Mercedes-Benz,GLK-Class 350,2010,local used,automatic,"₦ 12,000,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2011 White,Toyota,Corolla S,2011,foreign used,automatic,"₦ 12,500,000"
Lexus ES 350 FWD 2016 Black,Lexus,ES 350,2016,foreign used,automatic,"₦ 29,000,000"
Lexus IS 350 2009 White,Lexus,IS 350,2009,local used,automatic,"₦ 9,500,000"
Toyota Tacoma Double Cab Long Automatic 4x4 2007 Blue,Toyota,Tacoma Double,2007,foreign used,automatic,"₦ 19,900,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 White,Mercedes-Benz,GLK-Class 350,2010,local used,automatic,"₦ 12,700,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2014 Burgundy,Toyota,Highlander XLE,2014,foreign used,automatic,"₦ 28,900,000"
Lexus RX 350 AWD 2018 Black,Lexus,RX 350,2018,foreign used,automatic,"₦ 52,500,000"
Ford Edge SEL 4dr FWD (2.0 4cyl 6A) 2016 Burgundy,Ford,Edge SEL,2016,foreign used,automatic,"₦ 28,950,000"
Lexus RX 350 2008 Black,Lexus,RX 350,2008,foreign used,automatic,"₦ 15,500,000"
Hyundai Santa Fe 2015 Black,Hyundai,Santa Fe,2015,foreign used,automatic,"₦ 17,000,000"
Lexus RX 330 2006 Gold,Lexus,RX 330,2006,foreign used,automatic,"₦ 13,600,000"
Toyota Land Cruiser 5.7 V8 2013 Black,Toyota,Land Cruiser,2013,foreign used,automatic,"₦ 65,000,000"
Honda Accord 2005 White,Honda,Accord,2005,local used,automatic,"₦ 2,750,000"
Honda Accord 2007 Gray,Honda,Accord,2007,local used,automatic,"₦ 2,750,000"
Honda Pilot 2005 Green,Honda,Pilot,2005,local used,automatic,"₦ 4,320,000"
Land Rover Range Rover Sport 2009 Black,Land,Rover Range,2009,local used,automatic,"₦ 6,050,000"
Hyundai Azera 2008 Black,Hyundai,Azera,2008,local used,automatic,"₦ 4,400,000"
Mercedes-Benz C300 2015 Black,Mercedes-Benz,C300,2015,foreign used,automatic,"₦ 25,850,000"
Volvo XC90 2006 Red,Volvo,XC90,2006,local used,automatic,"₦ 6,600,000"
Mazda B-series 1996 Green,Mazda,B-series,1996,local used,manual,"₦ 6,490,000"
Infiniti M 2007 Silver,Infiniti,M,2007,local used,automatic,"₦ 9,900,000"
Toyota Sienna XLE Limited AWD 2005 White,Toyota,Sienna XLE,2005,foreign used,automatic,"₦ 11,500,000"
Toyota Camry 2012 Blue,Toyota,Camry,2012,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz GLE-Class GLE 350 2018 White,Mercedes-Benz,GLE-Class GLE,2018,foreign used,automatic,"₦ 37,500,000"
Lexus RX 350 FWD 2018 Silver,Lexus,RX 350,2018,foreign used,automatic,"₦ 48,000,000"
Volkswagen Beetle 2.5 2012 Red,Volkswagen,Beetle 2,2012,foreign used,automatic,"₦ 11,500,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2013 Black,Toyota,Corolla S,2013,foreign used,automatic,"₦ 13,800,000"
Lexus RX 350 2018 White,Lexus,RX 350,2018,foreign used,automatic,"₦ 41,000,000"
Mercedes-Benz C300 Luxury 4dr AWD 4Matic Sedan (2.0L 4cyl 7A) 2015,Mercedes-Benz,C300 Luxury,2015,local used,automatic,"₦ 20,500,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2013 Gray,Toyota,Camry XLE,2013,local used,automatic,"₦ 12,000,000"
Land Rover Lr4 V8 2012,Land,Rover Lr4,2012,foreign used,automatic,"₦ 13,500,000"
Lexus IS 2016 White,Lexus,IS,2016,foreign used,automatic,"₦ 33,000,000"
Honda Pilot EX 4dr SUV 4WD (3.5L 6cyl 5A) 2010 Black,Honda,Pilot EX,2010,foreign used,automatic,"₦ 14,500,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Gray,Toyota,Camry XLE,2014,foreign used,automatic,"₦ 17,000,000"
Toyota RAV4 Limited 2007 Black,Toyota,RAV4 Limited,2007,local used,automatic,"₦ 6,900,000"
Hyundai Sonata 2015 Silver,Hyundai,Sonata,2015,foreign used,automatic,"₦ 16,500,000"
Hyundai Sonata 2015,Hyundai,Sonata,2015,foreign used,automatic,"₦ 11,900,000"
Toyota 4-Runner 2000 Silver,Toyota,4-Runner,2000,local used,automatic,"₦ 3,400,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2015 White,Toyota,Camry LE,2015,local used,automatic,"₦ 11,990,000"
Toyota Corolla S Plus 4dr Sedan (1.8L 4cyl 6M) 2015 White,Toyota,Corolla S,2015,foreign used,automatic,"₦ 12,900,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Gold,Toyota,Camry LE,2014,local used,automatic,"₦ 8,900,000"
Lexus GX 460 AWD 2022 Gray,Lexus,GX 460,2022,foreign used,automatic,"₦ 105,900,000"
Mercedes-Benz GLC-Class 2018 Blue,Mercedes-Benz,GLC-Class,2018,foreign used,automatic,"₦ 43,200,000"
Lexus ES 350 2010 White,Lexus,ES 350,2010,foreign used,automatic,"₦ 13,300,000"
Lexus RX 350 2007 Gold,Lexus,RX 350,2007,foreign used,automatic,"₦ 11,500,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Black,Mercedes-Benz,GLE-Class GLE,2020,foreign used,automatic,"₦ 89,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2017 Black,Toyota,Camry SE,2017,foreign used,automatic,"₦ 18,450,000"
Honda Accord Sedan LX V6 Automatic 2005 Gray,Honda,Accord Sedan,2005,local used,automatic,"₦ 2,850,000"
Ford Edge 2012 Blue,Ford,Edge,2012,local used,automatic,"₦ 7,250,000"
Kia Picanto 2007 Gray,Kia,Picanto,2007,local used,manual,"₦ 3,630,000"
Mazda 5 2.5 Sport Automatic 2010 Gray,Mazda,5 2,2010,local used,automatic,"₦ 4,070,000"
Changan CS75 2020 Gray,Changan,CS75,2020,local used,automatic,"₦ 44,500,000"
Maserati GranTurismo 2008 Yellow,Maserati,GranTurismo,2008,local used,automatic,"₦ 24,200,000"
Volkswagen Golf 1994 Red,Volkswagen,Golf,1994,foreign used,automatic,"₦ 4,950,000"
Volkswagen Crafter 2007 White,Volkswagen,Crafter,2007,local used,manual,"₦ 22,000,000"
Kia Sportage 2005 Brown,Kia,Sportage,2005,local used,manual,"₦ 4,400,000"
Toyota Sienna 1999 Gray,Toyota,Sienna,1999,local used,automatic,"₦ 4,212,000"
Mercedes-Benz GLC-Class 2017 Black,Mercedes-Benz,GLC-Class,2017,foreign used,automatic,"₦ 36,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Silver,Toyota,Camry LE,2009,local used,automatic,"₦ 6,700,000"
Toyota Land Cruiser Prado 2016 Black,Toyota,Land Cruiser,2016,foreign used,automatic,"₦ 50,000,000"
Lexus LX 570 AWD 2016 Black,Lexus,LX 570,2016,local used,automatic,"₦ 89,500,000"
BMW X2 2019 White,BMW,X2,2019,foreign used,automatic,"₦ 96,000,000"
Toyota Camry 2010 Silver,Toyota,Camry,2010,foreign used,automatic,"₦ 12,300,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,local used,automatic,"₦ 11,000,000"
Mercedes-Benz C300 2016 White,Mercedes-Benz,C300,2016,foreign used,automatic,"₦ 22,000,000"
Mercedes-Benz M Class ML 350 4Matic 2012 White,Mercedes-Benz,M Class,2012,local used,automatic,"₦ 17,500,000"
Chevrolet Camaro 2013 Yellow,Chevrolet,Camaro,2013,local used,automatic,"₦ 16,500,000"
Toyota Corolla LE Eco Plus 4dr Sedan (1.8L 4cyl CVT) 2014 Gray,Toyota,Corolla LE,2014,local used,automatic,"₦ 8,900,000"
Toyota Camry XSE FWD 2020 Silver,Toyota,Camry XSE,2020,foreign used,automatic,"₦ 40,900,000"
Toyota Fortuner 2020 Black,Toyota,Fortuner,2020,foreign used,automatic,"₦ 57,900,000"
BMW X3 2008 Silver,BMW,X3,2008,local used,automatic,"₦ 6,700,000"
Lexus RX 350 FWD 2013 Black,Lexus,RX 350,2013,foreign used,automatic,"₦ 27,350,000"
Nissan Pathfinder SV 4dr 4x4 (3.5L 6cyl) 2017 Red,Nissan,Pathfinder SV,2017,foreign used,automatic,"₦ 26,500,000"
Mercedes-Benz GLE43 3.0 AWD 2017 Black,Mercedes-Benz,GLE43 3,2017,foreign used,automatic,"₦ 50,000,000"
Lexus RX 350 2010 Gray,Lexus,RX 350,2010,foreign used,automatic,"₦ 19,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 38,000,000"
Honda Accord 2008 Gray,Honda,Accord,2008,local used,automatic,"₦ 5,940,000"
Mazda CX-7 2007 Silver,Mazda,CX-7,2007,local used,automatic,"₦ 7,087,500"
Honda Accord 2008 White,Honda,Accord,2008,local used,automatic,"₦ 7,560,000"
Honda CR-V 2004 Black,Honda,CR-V,2004,local used,automatic,"₦ 3,510,000"
Hyundai Santa Fe 2010 Silver,Hyundai,Santa Fe,2010,local used,automatic,"₦ 5,313,000"
Mercedes-Benz M Class 2015 Black,Mercedes-Benz,M Class,2015,foreign used,automatic,"₦ 28,000,000"
Mercedes-Benz E350 2011 Gold,Mercedes-Benz,E350,2011,local used,automatic,"₦ 9,000,000"
Toyota Land Cruiser 2014 Black,Toyota,Land Cruiser,2014,local used,automatic,"₦ 75,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 38,500,000"
Lexus GX 2017 White,Lexus,GX,2017,local used,automatic,"₦ 39,000,000"
Mercedes-Benz E400 2017 Blue,Mercedes-Benz,E400,2017,foreign used,automatic,"₦ 57,000,000"
Lexus RX 350 2010,Lexus,RX 350,2010,local used,automatic,"₦ 13,500,000"
Lexus IS 250 2008 White,Lexus,IS 250,2008,local used,automatic,"₦ 6,700,000"
Toyota Corolla LE 4dr Sedan (1.8L 4 cyl 4A) 2009 Gold,Toyota,Corolla LE,2009,foreign used,automatic,"₦ 12,500,000"
Toyota Sienna XLE Limited AWD 2005 Blue,Toyota,Sienna XLE,2005,foreign used,automatic,"₦ 7,990,000"
Hyundai Sonata GLS Sedan FWD (2.4L 4cyl 6A) 2013 Gray,Hyundai,Sonata GLS,2013,local used,manual,"₦ 7,900,000"
Toyota Avalon XLE Premium FWD Sedan (3.6L 6cyl 6A) 2016 Black,Toyota,Avalon XLE,2016,local used,automatic,"₦ 18,700,000"
Hyundai Elantra Limited Sedan FWD (1.8L 4cyl 6A) 2013 Black,Hyundai,Elantra Limited,2013,foreign used,automatic,"₦ 13,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry SE,2010,local used,automatic,"₦ 6,750,000"
BMW 328i 2006 Silver,BMW,328i,2006,local used,automatic,"₦ 2,550,000"
Honda Civic 2009 Blue,Honda,Civic,2009,foreign used,automatic,"₦ 7,370,000"
Honda Accord 2001 Silver,Honda,Accord,2001,local used,automatic,"₦ 1,980,000"
Nissan Altima 2012 White,Nissan,Altima,2012,local used,automatic,"₦ 4,400,000"
Honda Accord 2009 Black,Honda,Accord,2009,local used,automatic,"₦ 6,480,000"
Nissan Tiida 2007 Gold,Nissan,Tiida,2007,local used,manual,"₦ 3,520,000"
Infiniti JX 2013 Red,Infiniti,JX,2013,foreign used,automatic,"₦ 26,400,000"
Mercedes-Benz CLA-Class 2014 White,Mercedes-Benz,CLA-Class,2014,local used,automatic,"₦ 13,500,000"
Hyundai Elantra 2010 Black,Hyundai,Elantra,2010,local used,automatic,"₦ 5,400,000"
Hyundai Santa Fe 2008 White,Hyundai,Santa Fe,2008,local used,automatic,"₦ 5,335,000"
Toyota Camry XLE 4dr Sedan (2.4L 4cyl 5A) 2006 Gray,Toyota,Camry XLE,2006,local used,automatic,"₦ 5,200,000"
Toyota Sienna 2013 Blue,Toyota,Sienna,2013,foreign used,automatic,"₦ 17,500,000"
Lexus RX 2008 Silver,Lexus,RX,2008,foreign used,automatic,"₦ 12,200,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2012 Gray,Toyota,Camry XLE,2012,foreign used,automatic,"₦ 16,300,000"
Toyota RAV4 XLE AWD 2020 Red,Toyota,RAV4 XLE,2020,foreign used,automatic,"₦ 35,500,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 White,Mercedes-Benz,C300 Luxury,2014,foreign used,automatic,"₦ 16,300,000"
Lexus ES 350 FWD 2013 Black,Lexus,ES 350,2013,foreign used,automatic,"₦ 20,500,000"
Toyota Camry 2013 White,Toyota,Camry,2013,foreign used,automatic,"₦ 13,850,000"
Lexus RX 350 2021 Red,Lexus,RX 350,2021,foreign used,automatic,"₦ 71,500,000"
Toyota Camry 2.4 SE Automatic 2008 Black,Toyota,Camry 2,2008,local used,automatic,"₦ 7,600,000"
Honda Accord EX-L V-6 2dr Coupe (3.5L 6cyl 6A) 2014 Gold,Honda,Accord EX-L,2014,local used,automatic,"₦ 11,000,000"
Hyundai Elantra 2016 White,Hyundai,Elantra,2016,foreign used,automatic,"₦ 14,500,000"
Lexus ES 350 Ultra Luxury 2022 White,Lexus,ES 350,2022,foreign used,automatic,"₦ 57,900,000"
Lexus RX 350 AWD 2017 Black,Lexus,RX 350,2017,foreign used,automatic,"₦ 36,900,000"
Honda Accord 2014 Black,Honda,Accord,2014,local used,automatic,"₦ 9,700,000"
Toyota Tacoma 2008 Gold,Toyota,Tacoma,2008,local used,automatic,"₦ 13,900,000"
Toyota Corolla SE 2020 Blue,Toyota,Corolla SE,2020,foreign used,automatic,"₦ 24,900,000"
BMW 320i SV Premium 2014 White,BMW,320i SV,2014,local used,automatic,"₦ 7,700,000"
Lexus NX 300 AWD 2017 Silver,Lexus,NX 300,2017,local used,automatic,"₦ 34,500,000"
Lexus RX 350 2015 Black,Lexus,RX 350,2015,foreign used,automatic,"₦ 27,500,000"
Toyota Hilux 2016 Blue,Toyota,Hilux,2016,local used,manual,"₦ 22,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2017 Gray,Toyota,Corolla LE,2017,foreign used,automatic,"₦ 16,285,000"
Ford Edge Titanium AWD 2018 Silver,Ford,Edge Titanium,2018,foreign used,automatic,"₦ 26,000,000"
Toyota Corolla 2009 Silver,Toyota,Corolla,2009,local used,manual,"₦ 3,300,000"
Toyota Tundra 1794 4dr CrewMax SB (5.7L 8cyl 6A) 2015 Black,Toyota,Tundra 1794,2015,foreign used,automatic,"₦ 46,750,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5M) 2002 Beige,Toyota,Camry LE,2002,local used,automatic,"₦ 2,650,000"
Toyota Corolla 2004 Gray,Toyota,Corolla,2004,local used,automatic,"₦ 4,400,000"
Honda Pilot 2007 Black,Honda,Pilot,2007,local used,automatic,"₦ 6,804,000"
Hyundai Elantra 2010 Red,Hyundai,Elantra,2010,foreign used,automatic,"₦ 9,350,000"
Honda CR-V 2024 Red,Honda,CR-V,2024,foreign used,automatic,"₦ 68,000,000"
Lexus GX 470 Sport Utility 2005 Silver,Lexus,GX 470,2005,local used,automatic,"₦ 9,000,000"
Hyundai Santa Fe 2014 Gray,Hyundai,Santa Fe,2014,foreign used,automatic,"₦ 24,000,000"
Kia Morning 2010 Red,Kia,Morning,2010,foreign used,automatic,"₦ 5,700,000"
Jaguar F-Type R 2022 Black,Jaguar,F-Type R,2022,foreign used,automatic,"₦ 108,000,000"
Chevrolet Camaro 2019 Red,Chevrolet,Camaro,2019,foreign used,automatic,"₦ 40,000,000"
Honda Accord 2018 Black,Honda,Accord,2018,foreign used,automatic,"₦ 25,100,000"
Toyota Tundra 2010 Gray,Toyota,Tundra,2010,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz GLC-Class 2017 White,Mercedes-Benz,GLC-Class,2017,foreign used,automatic,"₦ 34,500,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2008 Gray,Toyota,Camry SE,2008,local used,automatic,"₦ 7,550,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2018 White,Mercedes-Benz,CLA-Class CLA,2018,foreign used,automatic,"₦ 24,250,000"
Toyota Highlander XLE 2022 Black,Toyota,Highlander XLE,2022,foreign used,automatic,"₦ 66,000,000"
Hyundai Elantra 2015 White,Hyundai,Elantra,2015,foreign used,automatic,"₦ 13,500,000"
Hyundai Kona 2018,Hyundai,Kona,2018,foreign used,automatic,"₦ 25,000,000"
Toyota RAV4 LE 4dr SUV (2.5L 4cyl 6A) 2015 Silver,Toyota,RAV4 LE,2015,foreign used,automatic,"₦ 25,000,000"
Mercedes-Benz E300 2017 Silver,Mercedes-Benz,E300,2017,local used,automatic,"₦ 27,500,000"
New Geely Galaxy L7 2025,New,Geely Galaxy,2025,new,automatic,"₦ 200,000,000"
Toyota RAV4 2010 Green,Toyota,RAV4,2010,foreign used,automatic,"₦ 14,900,000"
Lexus RX 330 2006 White,Lexus,RX 330,2006,foreign used,automatic,"₦ 14,500,000"
Toyota Sequoia 2010 White,Toyota,Sequoia,2010,local used,automatic,"₦ 10,500,000"
Ford Escape XLT 2WD 2.3 2008 Blue,Ford,Escape XLT,2008,local used,automatic,"₦ 3,685,000"
Toyota RAV4 LE AWD 2020 Blue,Toyota,RAV4 LE,2020,foreign used,automatic,"₦ 38,900,000"
Toyota Hilux SR 2016 Black,Toyota,Hilux SR,2016,foreign used,automatic,"₦ 62,500,000"
Honda Pilot 2010 Silver,Honda,Pilot,2010,local used,automatic,"₦ 7,900,000"
Toyota C-HR Limited FWD 2020 Gray,Toyota,C-HR Limited,2020,foreign used,automatic,"₦ 34,900,000"
Pontiac Vibe 2005 Silver,Pontiac,Vibe,2005,local used,automatic,"₦ 5,700,000"
Toyota Highlander XLE 4dr SUV AWD (3.5L 6cyl 6A) 2015 Gold,Toyota,Highlander XLE,2015,foreign used,automatic,"₦ 25,900,000"
Lexus NX 300 AWD 2020 Red,Lexus,NX 300,2020,foreign used,automatic,"₦ 48,500,000"
Toyota Highlander XLE 2021 Black,Toyota,Highlander XLE,2021,foreign used,automatic,"₦ 59,500,000"
Toyota Sienna LE 2008 Blue,Toyota,Sienna LE,2008,local used,automatic,"₦ 7,200,000"
Toyota Venza AWD 2010 Brown,Toyota,Venza AWD,2010,foreign used,automatic,"₦ 16,800,000"
Toyota Camry 2006 Silver,Toyota,Camry,2006,local used,automatic,"₦ 5,500,000"
Acura ZDX Base AWD 2010 White,Acura,ZDX Base,2010,local used,automatic,"₦ 9,550,000"
Ford Edge SE 4dr AWD (3.5L 6cyl 6A) 2008 Red,Ford,Edge SE,2008,local used,automatic,"₦ 5,500,000"
Toyota Corolla 2004 Red,Toyota,Corolla,2004,local used,automatic,"₦ 4,500,000"
Acura MDX 2007 Burgandy,Acura,MDX,2007,local used,automatic,"₦ 6,050,000"
Honda Civic 2007 White,Honda,Civic,2007,local used,automatic,"₦ 3,850,000"
Honda Accord Crosstour 2010 Black,Honda,Accord Crosstour,2010,local used,automatic,"₦ 9,180,000"
Lexus RX 350 2010 Black,Lexus,RX 350,2010,foreign used,automatic,"₦ 24,000,000"
Toyota Matrix 2004 Blue,Toyota,Matrix,2004,foreign used,automatic,"₦ 10,850,000"
Toyota Land Cruiser 2014 Black,Toyota,Land Cruiser,2014,foreign used,automatic,"₦ 66,000,000"
Nissan Almera Tino 2002 Green,Nissan,Almera Tino,2002,local used,automatic,"₦ 2,000,000"
Toyota Tacoma 2013 Red,Toyota,Tacoma,2013,foreign used,automatic,"₦ 28,000,000"
Honda Accord 2004 White,Honda,Accord,2004,local used,automatic,"₦ 2,700,000"
Mercedes-Benz GLE-Class 2016 Black,Mercedes-Benz,GLE-Class,2016,local used,automatic,"₦ 52,500,000"
Lexus ES 350 2012 Black,Lexus,ES 350,2012,foreign used,automatic,"₦ 13,999,999"
Honda CR-V EX-L 4dr SUV AWD (2.4L 4cyl CVT) 2015 Black,Honda,CR-V EX-L,2015,foreign used,automatic,"₦ 20,500,000"
Acura ZDX Base AWD 2013 White,Acura,ZDX Base,2013,local used,automatic,"₦ 10,500,000"
Toyota Venza 2015 White,Toyota,Venza,2015,foreign used,automatic,"₦ 24,500,000"
Toyota Camry XSE 2025 White,Toyota,Camry XSE,2025,foreign used,automatic,"₦ 97,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 39,000,000"
Hyundai Tucson 2017 Red,Hyundai,Tucson,2017,foreign used,automatic,"₦ 26,000,000"
Lexus GX 460 2021 Black,Lexus,GX 460,2021,foreign used,automatic,"₦ 85,000,000"
Toyota Venza AWD 2011 Red,Toyota,Venza AWD,2011,local used,automatic,"₦ 10,990,000"
Toyota Hilux 2016 White,Toyota,Hilux,2016,foreign used,automatic,"₦ 43,900,000"
Toyota Camry SE 4dr Sedan (3.5L 6cyl 6A) 2014 Red,Toyota,Camry SE,2014,local used,automatic,"₦ 9,700,000"
Toyota Hilux 2014 Black,Toyota,Hilux,2014,local used,automatic,"₦ 24,900,000"
Toyota Corolla LE 2005 Blue,Toyota,Corolla LE,2005,local used,automatic,"₦ 5,200,000"
Toyota Highlander Limited 2012 White,Toyota,Highlander Limited,2012,foreign used,automatic,"₦ 19,850,000"
Mercedes-Benz GLC-Class 2016 Burgundy,Mercedes-Benz,GLC-Class,2016,foreign used,automatic,"₦ 37,350,000"
Lexus GS 350 2017 White,Lexus,GS 350,2017,local used,automatic,"₦ 27,000,000"
Toyota Highlander Platinum 2022 Blue,Toyota,Highlander Platinum,2022,foreign used,automatic,"₦ 72,000,000"
Honda CR-V 2010 Blue,Honda,CR-V,2010,local used,automatic,"₦ 5,610,000"
Toyota Sienna 2004 Blue,Toyota,Sienna,2004,local used,automatic,"₦ 5,280,000"
Honda Civic 2002 Gray,Honda,Civic,2002,local used,automatic,"₦ 2,860,000"
Mazda CX-9 Touring 4dr SUV AWD (3.7L 6cyl 6A) 2014 Gray,Mazda,CX-9 Touring,2014,local used,automatic,"₦ 12,100,000"
