title,make,model,year,condition,transmission,price
Toyota Avalon Limited Sedan FWD (3.5L 6cyl 6A) 2013 Green,Toyota,Avalon,,foreign used,automatic,"₦ 21,000,000"
Mercedes-Benz GLE43 3.0 AWD 2017 White,,,,foreign used,automatic,"₦ 80,000,000"
Land Rover Range Rover Sport SV Edition One Obsidian Black 2024 Black,Land,Rover,,foreign used,automatic,"₦ 395,000,000"
Toyota 4-Runner 2017 Black,Toyota,4-Runner,2017,foreign used,automatic,"₦ 48,000,000"
New Toyota Land Cruiser 2024 Brown,New,Toyota,,new,automatic,"₦ 112,000,000"
Mercedes-Benz GLE-Class 2017 White,,,,foreign used,automatic,"₦ 36,000,000"
Mercedes-Benz GLA 250 2018 Black,,,,local used,automatic,"₦ 26,000,000"
Lexus RX 350 2008 Gray,Lexus,RX,,local used,automatic,"₦ 8,500,000"
New Toyota Land Cruiser Prado 2024 Black,New,Toyota,,new,automatic,"₦ 160,000,000"
New Mitsubishi Montero Sport 2023 Silver,New,Mitsubishi,,new,automatic,"₦ 84,000,000"
New Car 2024 Burgundy,New,Car,2024,new,automatic,"₦ 230,000,000"
Toyota Corolla LE 2005 Gray,Toyota,Corolla,,foreign used,automatic,"₦ 8,500,000"
Mercedes-Benz M Class 2014 Gray,,,,foreign used,automatic,"₦ 24,500,000"
Toyota Corolla LE 2007 Silver,Toyota,Corolla,,foreign used,automatic,"₦ 8,500,000"
Toyota Highlander Limited Platinum 4x4 V6 (3.5L 6cyl 8A) 2018 Black,Toyota,Highlander,,foreign used,automatic,"₦ 33,000,000"
Toyota Camry 2004 Silver,Toyota,Camry,2004,local used,automatic,"₦ 4,180,000"
Toyota Corolla 2004 Gray,Toyota,Corolla,2004,local used,automatic,"₦ 5,076,000"
Acura MDX 2002 Gray,Acura,MDX,2002,local used,automatic,"₦ 3,850,000"
Ford Focus 2002 Silver,Ford,Focus,2002,local used,manual,"₦ 2,860,000"
Honda Accord 2008 Black,Honda,Accord,2008,local used,automatic,"₦ 5,170,000"
Renault Megane Cabriolet 1997 Silver,Renault,Megane,,local used,automatic,"₦ 1,870,000"
Honda Odyssey 2002 Gray,Honda,Odyssey,2002,local used,automatic,"₦ 3,630,000"
Toyota Camry 2000 Black,Toyota,Camry,2000,local used,automatic,"₦ 2,420,000"
Kia Picanto 2009 Black,Kia,Picanto,2009,local used,manual,"₦ 3,850,000"
Cadillac Escalade 2012 Black,Cadillac,Escalade,2012,local used,automatic,"₦ 9,900,000"
Lexus IS 2015 White,Lexus,IS,2015,foreign used,automatic,"₦ 21,000,000"
Opel Corsa 2002 Blue,Opel,Corsa,2002,local used,automatic,"₦ 3,300,000"
Toyota Corolla 2003 Gray,Toyota,Corolla,2003,local used,automatic,"₦ 5,200,000"
Toyota Venza 2010 White,Toyota,Venza,2010,foreign used,automatic,"₦ 17,950,000"
Toyota Camry 2002 Gray,Toyota,Camry,2002,local used,automatic,"₦ 4,000,000"
Honda CR-V 2006 Gray,Honda,CR-V,2006,foreign used,automatic,"₦ 9,500,000"
Lexus RX 350 2013 Black,Lexus,RX,,local used,automatic,"₦ 18,500,000"
Lexus RX 330 2006 Black,Lexus,RX,,local used,automatic,"₦ 7,500,000"
Kia Optima EX 4dr Sedan FWD (2.4L 4cyl 6A) 2016 Red,Kia,Optima,,foreign used,automatic,"₦ 18,500,000"
Toyota Highlander XLE FWD 2020 Silver,Toyota,Highlander,,foreign used,automatic,"₦ 59,000,000"
Lexus ES 350 2007 Gray,Lexus,ES,,foreign used,automatic,"₦ 12,000,000"
Lexus GX 460 2011 White,Lexus,GX,,foreign used,automatic,"₦ 37,500,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2013 Gray,Toyota,Corolla,,foreign used,automatic,"₦ 15,000,000"
Toyota Sienna XLE FWD 8-Passenger 2013 Silver,Toyota,Sienna,,foreign used,automatic,"₦ 18,500,000"
Lexus ES 350 FWD 2013 Silver,Lexus,ES,,foreign used,automatic,"₦ 24,000,000"
Lexus RX 350 2018 Black,Lexus,RX,,foreign used,automatic,"₦ 57,000,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014,,,,foreign used,automatic,"₦ 29,500,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2016 Silver,Toyota,Camry,,foreign used,automatic,"₦ 20,500,000"
Lexus IS 350 AWD 2013 Blue,Lexus,IS,,foreign used,automatic,"₦ 18,000,000"
Lexus RX 330 2006 Gold,Lexus,RX,,foreign used,automatic,"₦ 12,000,000"
Toyota Sienna 2017 Red,Toyota,Sienna,2017,foreign used,automatic,"₦ 35,000,000"
Lexus RX 350 2011 White,Lexus,RX,,foreign used,automatic,"₦ 18,700,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Black,,,,foreign used,automatic,"₦ 71,000,000"
Toyota Sienna XLE 7 Passenger (3.5L 6cyl 6A) 2016 Gray,Toyota,Sienna,,foreign used,automatic,"₦ 20,000,000"
Honda Accord EX CVT 2024 White,Honda,Accord,,foreign used,automatic,"₦ 67,000,000"
Toyota Venza LE 4dr Wagon AWD (2.7L 4cyl 6A) 2015 Gray,Toyota,Venza,,foreign used,automatic,"₦ 20,500,000"
Lexus RX 350 AWD 2018 Gold,Lexus,RX,,foreign used,automatic,"₦ 44,000,000"
Lexus RX 350 2023 Black,Lexus,RX,,foreign used,automatic,"₦ 123,000,000"
Porsche Macan S 2015 Black,Porsche,Macan,,foreign used,automatic,"₦ 50,000,000"
Bentley Bentayga 2018 White,Bentley,Bentayga,2018,foreign used,automatic,"₦ 220,000,000"
Acura MDX SUV 4dr FWD (3.5L 6cyl 9A) 2016 Burgundy,Acura,MDX,,foreign used,automatic,"₦ 18,000,000"
Lexus RX 350 FWD 2012 Black,Lexus,RX,,foreign used,automatic,"₦ 19,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 Gray,,,,foreign used,automatic,"₦ 38,500,000"
Lexus RX 350 AWD 2015 Red,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Maroon,Toyota,Highlander,,foreign used,automatic,"₦ 29,000,000"
Lexus ES 2015 White,Lexus,ES,2015,foreign used,automatic,"₦ 19,500,000"
Honda CR-V 1997 Green,Honda,CR-V,1997,local used,automatic,"₦ 1,980,000"
Toyota Corolla LE 2004 Gray,Toyota,Corolla,,local used,automatic,"₦ 4,070,000"
Honda Pilot 2008 Silver,Honda,Pilot,2008,local used,automatic,"₦ 8,424,000"
Honda Accord 2000 Burgandy,Honda,Accord,2000,local used,automatic,"₦ 3,240,000"
Honda Accord 2003 Gold,Honda,Accord,2003,local used,automatic,"₦ 2,640,000"
Honda Odyssey 2005 White,Honda,Odyssey,2005,foreign used,automatic,"₦ 9,350,000"
Honda Crosstour 2010 Black,Honda,Crosstour,2010,local used,automatic,"₦ 7,700,000"
Lexus RX 300 2001 Gray,Lexus,RX,,local used,automatic,"₦ 4,822,400"
Honda Civic 1996 Silver,Honda,Civic,1996,local used,automatic,"₦ 2,750,000"
Hyundai Sonata 2010 Gray,Hyundai,Sonata,2010,local used,automatic,"₦ 7,700,000"
Honda Odyssey 2001 Gray,Honda,Odyssey,2001,local used,automatic,"₦ 6,050,000"
Toyota Camry 2008 Silver,Toyota,Camry,2008,local used,automatic,"₦ 6,500,000"
Honda CR-V 2004 Blue,Honda,CR-V,2004,local used,automatic,"₦ 2,900,000"
Lexus ES 350 2012 Silver,Lexus,ES,,local used,automatic,"₦ 11,000,000"
Nissan X-Trail 2006 Blue,Nissan,X-Trail,2006,local used,automatic,"₦ 3,900,000"
Lexus ES 350 2009 Black,Lexus,ES,,foreign used,automatic,"₦ 14,300,000"
Lexus ES 350 2011 Black,Lexus,ES,,local used,automatic,"₦ 9,980,000"
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6A) 2012 Black,Toyota,Camry,,foreign used,automatic,"₦ 15,500,000"
Toyota Avalon Limited FWD Sedan (3.6L 6cyl 6A) 2016 White,Toyota,Avalon,,foreign used,automatic,"₦ 27,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2016 Gray,Toyota,Corolla,,foreign used,,"₦ 14,450,000"
Mini Countryman Cooper S AWD ALL4 2014 Red,Mini,Countryman,,foreign used,automatic,"₦ 18,400,000"
Mercedes-Benz C300 Sport Sedan AWD (3.0L 6cyl 7A) 2009 White,,,,local used,automatic,"₦ 8,350,000"
Mercedes-Benz GLE-Class GLE 350 2016 White,,,,foreign used,automatic,"₦ 34,000,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2016 White,,,,foreign used,automatic,"₦ 60,500,000"
Lexus RX 350 2015 Gold,Lexus,RX,,foreign used,automatic,"₦ 24,350,000"
Mini Countryman Cooper S AWD ALL4 2015 White,Mini,Countryman,,foreign used,automatic,"₦ 17,700,000"
Mercedes-Benz M Class ML 350 4Matic 2012 White,,,,foreign used,automatic,"₦ 20,500,000"
Toyota Camry 2011 Silver,Toyota,Camry,2011,foreign used,automatic,"₦ 10,700,000"
Toyota Venza XLE 2021 Gold,Toyota,Venza,,foreign used,automatic,"₦ 61,500,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Black,Toyota,Camry,,local used,automatic,"₦ 7,200,000"
Toyota Venza 2014 Gray,Toyota,Venza,2014,foreign used,automatic,"₦ 24,500,000"
Toyota C-HR Limited FWD 2020 White,Toyota,C-HR,,foreign used,automatic,"₦ 47,000,000"
Mercedes-Benz GLE-Class GLE 350 2016 Black,,,,foreign used,automatic,"₦ 40,000,000"
Lexus RX 350 AWD 2014 Black,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
New Toyota Fortuner 2023 Black,New,Toyota,,new,automatic,"₦ 94,000,000"
Ford Mustang 2018 Black,Ford,Mustang,2018,local used,automatic,"₦ 30,000,000"
Lamborghini Urus 2021 Black,Lamborghini,Urus,2021,foreign used,automatic,"₦ 580,000,000"
Mercedes-Benz GLE-Class GLE 350 2018 Gray,,,,foreign used,automatic,"₦ 37,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2010 Green,Toyota,Corolla,,foreign used,automatic,"₦ 11,800,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Red,Toyota,Camry,,foreign used,automatic,"₦ 13,500,000"
Toyota Camry XLE 4dr Sedan (2.4 4cyl 5A) 2008 Silver,Toyota,Camry,,foreign used,automatic,"₦ 10,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Black,Toyota,Camry,,foreign used,automatic,"₦ 9,500,000"
Honda Pilot 2007 Silver,Honda,Pilot,2007,local used,automatic,"₦ 9,720,000"
Honda CR-V 2004 Silver,Honda,CR-V,2004,local used,automatic,"₦ 4,320,000"
Honda Pilot 2009 Gray,Honda,Pilot,2009,local used,automatic,"₦ 5,390,000"
Ford F-150 2009 Gray,Ford,F-150,2009,local used,automatic,"₦ 8,250,000"
Honda CR-V 2005 Green,Honda,CR-V,2005,local used,automatic,"₦ 2,750,000"
Honda Civic 2001 Green,Honda,Civic,2001,local used,manual,"₦ 3,850,000"
Mini Countryman 2025 Black,Mini,Countryman,2025,foreign used,automatic,"₦ 117,700,000"
Peugeot 307 2002 Silver,Peugeot,307,2002,local used,automatic,"₦ 3,300,000"
Toyota Camry Automatic 1999 Gold,Toyota,Camry,,local used,automatic,"₦ 2,500,000"
Mercedes-Benz C-Class 2000 Blue,,,,foreign used,manual,"₦ 6,500,000"
Toyota Camry SE w/Special Edition Pkg (2.5L 4cyl 6A) 2016 Blue,Toyota,Camry,,foreign used,automatic,"₦ 19,500,000"
New Wuling Sunshine 2025 Silver,New,Wuling,,new,manual,"₦ 21,000,000"
Toyota Corolla LE Plus 4dr Sedan (1.8L 4cyl CVT) 2015 Gray,Toyota,Corolla,,foreign used,automatic,"₦ 15,200,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2012 Red,Toyota,Camry,,foreign used,automatic,"₦ 16,000,000"
Toyota Sienna XLE FWD 2006 Silver,Toyota,Sienna,,foreign used,automatic,"₦ 12,500,000"
Lexus ES 350 2009 Gray,Lexus,ES,,foreign used,automatic,"₦ 13,200,000"
Land Rover Range Rover Vogue 2019 Black,Land,Rover,,foreign used,automatic,"₦ 80,000,000"
New Toyota Land Cruiser 2023 Gold,New,Toyota,,new,automatic,"₦ 112,000,000"
Toyota Highlander LE 4x2 V6 (3.5L 6cyl 8A) 2017 Black,Toyota,Highlander,,foreign used,automatic,"₦ 31,000,000"
Toyota Land Cruiser Prado 2024 Black,Toyota,Land,,foreign used,automatic,"₦ 205,000,000"
New Land Rover Range Rover Sport SV Edition One Obsidian Black 2024,New,Land,,new,automatic,"₦ 395,000,000"
Lexus GS 2021 Gold,Lexus,GS,2021,foreign used,automatic,"₦ 95,000,000"
Mercedes-Benz GLA 250 2021 White,,,,foreign used,automatic,"₦ 55,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 Black,,,,foreign used,automatic,"₦ 42,000,000"
New Mercedes-Benz GLE53 2025 Black,New,Mercedes-Benz,,new,automatic,"₦ 285,000,000"
Toyota Tacoma 2010 Silver,Toyota,Tacoma,2010,foreign used,automatic,"₦ 19,000,000"
Toyota Avalon Limited Sedan FWD (3.5L 6cyl 6A) 2017 Black,Toyota,Avalon,,foreign used,automatic,"₦ 22,000,000"
Toyota Tacoma Access Cab 2010 Blue,Toyota,Tacoma,,foreign used,automatic,"₦ 19,500,000"
Lexus RX 350 2015 Gray,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2011 Silver,Toyota,Camry,,foreign used,automatic,"₦ 11,500,000"
Toyota Corolla 2004 Black,Toyota,Corolla,2004,local used,automatic,"₦ 5,400,000"
Hyundai Elantra 2008 Black,Hyundai,Elantra,2008,local used,automatic,"₦ 3,465,000"
Honda Accord 2004 Gray,Honda,Accord,2004,local used,automatic,"₦ 2,970,000"
Honda Accord 2008 Silver,Honda,Accord,2008,local used,automatic,"₦ 6,696,000"
Honda Odyssey 2010 Gray,Honda,Odyssey,2010,local used,automatic,"₦ 6,600,000"
Toyota Camry 1999 Green,Toyota,Camry,1999,local used,automatic,"₦ 3,024,000"
Honda Accord 2008 Silver,Honda,Accord,2008,local used,automatic,"₦ 4,180,000"
Honda CR-V 2008 Green,Honda,CR-V,2008,local used,automatic,"₦ 7,560,000"
ZX Auto Grand Tiger 2016 White,ZX,Auto,,foreign used,manual,"₦ 17,500,000"
Toyota Camry 2012 Black,Toyota,Camry,2012,local used,automatic,"₦ 7,900,000"
Acura RL Sedan 2005 Gray,Acura,RL,,local used,automatic,"₦ 2,700,000"
Nissan NP300 2000 White,Nissan,NP300,2000,local used,manual,"₦ 6,000,000"
Toyota Corolla 2007 Black,Toyota,Corolla,2007,local used,automatic,"₦ 5,700,000"
Toyota Land Cruiser Prado 2005 Black,Toyota,Land,,local used,automatic,"₦ 13,500,000"
Mazda 5 2013 Gray,Mazda,5,2013,foreign used,automatic,"₦ 7,500,000"
Toyota Venza 2011 Brown,Toyota,Venza,2011,foreign used,automatic,"₦ 17,000,000"
Honda Pilot 2011 Black,Honda,Pilot,2011,foreign used,automatic,"₦ 13,500,000"
Toyota Camry 2.4 LE 2008 Red,Toyota,Camry,,local used,automatic,"₦ 5,700,000"
Toyota Venza V6 AWD 2010 Brown,Toyota,Venza,,foreign used,automatic,"₦ 18,800,000"
Toyota Avalon Limited Sedan FWD (3.5L 6cyl 6A) 2013 White,Toyota,Avalon,,foreign used,automatic,"₦ 22,000,000"
Toyota Highlander XLE 4x2 V6 (3.5L 6cyl 8A) 2017 Silver,Toyota,Highlander,,foreign used,automatic,"₦ 35,500,000"
Lexus GX 2018 Silver,Lexus,GX,2018,foreign used,automatic,"₦ 57,000,000"
Toyota Sienna 2017 White,Toyota,Sienna,2017,foreign used,automatic,"₦ 40,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Silver,,,,foreign used,automatic,"₦ 112,000,000"
Land Rover Range Rover Vogue 2024 Blue,Land,Rover,,foreign used,automatic,"₦ 258,000,000"
Land Rover Range Rover Velar P380 HSE R-Dynamic 4x4 2018 Black,Land,Rover,,foreign used,automatic,"₦ 62,555,000"
Lexus RX 350 2011 White,Lexus,RX,,foreign used,automatic,"₦ 21,500,000"
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2012 Silver,Acura,MDX,,foreign used,automatic,"₦ 11,500,000"
Toyota Highlander Hybrid 2010 Silver,Toyota,Highlander,,foreign used,automatic,"₦ 11,500,000"
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander,,foreign used,automatic,"₦ 20,000,000"
Infiniti G35 2008 Silver,Infiniti,G35,2008,local used,automatic,"₦ 7,150,000"
Honda Civic 2008 Black,Honda,Civic,2008,local used,automatic,"₦ 2,860,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 4A) 2004 Red,Toyota,Camry,,local used,automatic,"₦ 4,410,988"
Kia Rio 2006 Silver,Kia,Rio,2006,local used,manual,"₦ 2,750,000"
Mazda CX-7 2007 Red,Mazda,CX-7,2007,local used,automatic,"₦ 5,940,000"
Ford Focus 2002 Silver,Ford,Focus,2002,local used,manual,"₦ 2,750,000"
Honda Pilot 2004 Red,Honda,Pilot,2004,local used,automatic,"₦ 3,850,000"
Mazda CX-7 2010 Black,Mazda,CX-7,2010,local used,automatic,"₦ 6,600,000"
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2015 Black,Toyota,Avalon,,foreign used,automatic,"₦ 20,500,000"
Kia Carnival 2006 Beige,Kia,Carnival,2006,local used,automatic,"₦ 5,060,000"
Toyota Corolla 2000 Black,Toyota,Corolla,2000,local used,automatic,"₦ 2,500,000"
Honda Accord 2005 Black,Honda,Accord,2005,local used,automatic,"₦ 2,700,000"
Mercedes-Benz 300E 1995 Gray,,,,local used,automatic,"₦ 1,950,000"
Honda CR-V 2002 Red,Honda,CR-V,2002,local used,automatic,"₦ 3,300,000"
Peugeot 307 2004 Red,Peugeot,307,2004,local used,automatic,"₦ 2,500,000"
Toyota Corolla 2006 Gray,Toyota,Corolla,2006,local used,automatic,"₦ 6,200,000"
Mercedes-Benz C350 2009 White,,,,local used,automatic,"₦ 7,900,000"
Lexus GX 470 Sport Utility 2005 Blue,Lexus,GX,,local used,automatic,"₦ 10,500,000"
Toyota Sienna 2016 Gray,Toyota,Sienna,2016,foreign used,automatic,"₦ 16,500,000"
Toyota Highlander 2015 Black,Toyota,Highlander,2015,foreign used,automatic,"₦ 30,500,000"
Toyota Camry XSE V6 FWD (3.5L 6cyl 8AM) 2018 Silver,Toyota,Camry,,foreign used,automatic,"₦ 38,500,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 25,000,000"
Toyota Matrix 2006 Black,Toyota,Matrix,2006,foreign used,automatic,"₦ 9,000,000"
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2017 Silver,,,,foreign used,automatic,"₦ 39,500,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 26,500,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2014 Silver,,,,foreign used,automatic,"₦ 21,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Brown,,,,foreign used,automatic,"₦ 75,000,000"
Chevrolet Camaro SS Convertible 2012 Red,Chevrolet,Camaro,,foreign used,automatic,"₦ 26,000,000"
Toyota Highlander XSE 2022 Gray,Toyota,Highlander,,foreign used,automatic,"₦ 67,000,000"
Toyota Corolla XSE CVT 2024 White,Toyota,Corolla,,foreign used,automatic,"₦ 55,000,000"
Toyota Land Cruiser Prado 2023 Black,Toyota,Land,,foreign used,automatic,"₦ 98,900,000"
Mercedes-Benz GLK-Class 350 4MATIC 2013 Silver,,,,foreign used,automatic,"₦ 25,000,000"
Mercedes-Benz GLA 250 2018 Black,,,,foreign used,automatic,"₦ 32,000,000"
New Toyota Land Cruiser Prado 2025 Black,New,Toyota,,new,automatic,"₦ 150,000,000"
Mercedes-Benz GLE-Class GLE 350 2018 White,,,,foreign used,automatic,"₦ 40,000,000"
Rolls-Royce Cullinan Base 2020 White,,,,foreign used,automatic,"₦ 850,000,000"
New Mitsubishi Montero Sport 2025 Black,New,Mitsubishi,,new,automatic,"₦ 88,000,000"
Toyota Highlander 2005 Silver,Toyota,Highlander,2005,local used,automatic,"₦ 6,000,000"
New Toyota Land Cruiser 2022 Black,New,Toyota,,new,automatic,"₦ 470,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Black,Toyota,Camry,,foreign used,automatic,"₦ 10,500,000"
Lexus RX 350 AWD 2015 Silver,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Toyota RAV4 Limited 2008 Silver,Toyota,RAV4,,foreign used,automatic,"₦ 14,000,000"
Toyota Highlander 2011 Silver,Toyota,Highlander,2011,foreign used,automatic,"₦ 17,500,000"
Toyota 4-Runner 2004 Gray,Toyota,4-Runner,2004,local used,automatic,"₦ 5,500,000"
Infiniti M 2011 Black,Infiniti,M,2011,local used,automatic,"₦ 6,600,000"
Kia Sorento 2005 Blue,Kia,Sorento,2005,local used,automatic,"₦ 3,300,000"
Acura MDX 2004 Silver,Acura,MDX,2004,local used,automatic,"₦ 4,320,000"
Toyota Land Cruiser 1999 White,Toyota,Land,,local used,automatic,"₦ 25,300,000"
Mercedes-Benz 300D 1979 Yellow,,,,local used,automatic,"₦ 6,700,000"
Toyota Corolla 2005 Silver,Toyota,Corolla,2005,local used,automatic,"₦ 4,500,000"
Volkswagen Passat 2004 Red,Volkswagen,Passat,2004,foreign used,manual,"₦ 5,700,000"
Toyota Sienna 2005 Gray,Toyota,Sienna,2005,local used,automatic,"₦ 7,500,000"
Nissan Primera 2003 Blue,Nissan,Primera,2003,local used,automatic,"₦ 3,000,000"
Toyota Tacoma Double Cab V6 Automatic 2011 Gray,Toyota,Tacoma,,foreign used,automatic,"₦ 25,000,000"
Mercedes-Benz M Class 2012 Gray,,,,local used,automatic,"₦ 15,500,000"
Toyota Camry XSE FWD (2.5L 4cyl 8AM) 2018 Burgundy,Toyota,Camry,,foreign used,automatic,"₦ 39,000,000"
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2018 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 38,000,000"
Toyota Highlander 2024 White,Toyota,Highlander,2024,foreign used,automatic,"₦ 88,500,000"
Honda Accord 2.0 Comfort 2005 Gold,Honda,Accord,,local used,automatic,"₦ 3,000,000"
Mercedes-Benz G-Class G 63 AMG 2022 Black,,,,foreign used,automatic,"₦ 420,000,000"
Lexus ES 350 FWD 2013 Silver,Lexus,ES,,foreign used,automatic,"₦ 21,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2014 Red,,,,foreign used,automatic,"₦ 24,200,000"
Mercedes-Benz C300 2023 Silver,,,,foreign used,automatic,"₦ 95,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 White,,,,foreign used,automatic,"₦ 88,500,000"
Lexus LX 570 (5 seats) AWD 2018 Gold,Lexus,LX,,foreign used,automatic,"₦ 148,000,000"
Cadillac Escalade 2024 Black,Cadillac,Escalade,2024,foreign used,automatic,"₦ 187,000,000"
Toyota Highlander Limited Platinum 4x2 V6 (3.5L 6cyl 8A) 2018 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 38,000,000"
Mercedes-Benz GLE-Class 2024 White,,,,foreign used,automatic,"₦ 270,000,000"
Toyota Camry XSE FWD (2.5L 4cyl 8AM) 2018 White,Toyota,Camry,,foreign used,automatic,"₦ 38,599,999"
Mercedes-Benz GLE53 2021 Black,,,,foreign used,automatic,"₦ 148,000,000"
Lexus RX 350 AWD 2012 Gray,Lexus,RX,,foreign used,automatic,"₦ 19,000,000"
Toyota Camry 2009 Gray,Toyota,Camry,2009,foreign used,automatic,"₦ 9,000,000"
Acura MDX Technology Package AWD (3.7L 6cyl 5A) 2009 Black,Acura,MDX,,foreign used,automatic,"₦ 10,000,000"
Toyota Highlander Sport 2010 Black,Toyota,Highlander,,foreign used,automatic,"₦ 14,000,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (2.0L 4cyl 7A) 2017 Gray,,,,foreign used,automatic,"₦ 25,000,000"
Volkswagen Passat 2007 Blue,Volkswagen,Passat,2007,local used,automatic,"₦ 5,500,000"
Honda Accord 2003 Gray,Honda,Accord,2003,local used,automatic,"₦ 3,564,000"
Mazda 5 2007 Silver,Mazda,5,2007,foreign used,manual,"₦ 8,800,000"
Honda Accord 2.0 Comfort 2008 Black,Honda,Accord,,local used,automatic,"₦ 4,488,000"
Toyota Corolla 1999 Blue,Toyota,Corolla,1999,local used,automatic,"₦ 2,860,000"
Volkswagen Passat 2009 Gray,Volkswagen,Passat,2009,local used,automatic,"₦ 6,050,000"
Mitsubishi Outlander 2007 Black,Mitsubishi,Outlander,2007,local used,automatic,"₦ 4,070,000"
BMW X3 3.0i 2006 Blue,BMW,X3,,local used,automatic,"₦ 8,800,000"
Honda City 2010 Gold,Honda,City,2010,local used,automatic,"₦ 5,200,000"
Toyota Venza V6 2009 Blue,Toyota,Venza,,local used,automatic,"₦ 9,650,000"
Honda Accord 2012 Black,Honda,Accord,2012,local used,automatic,"₦ 6,700,000"
Honda Pilot 2012 Silver,Honda,Pilot,2012,foreign used,automatic,"₦ 12,700,000"
Toyota Camry 2011 White,Toyota,Camry,2011,foreign used,automatic,"₦ 12,300,000"
Toyota Matrix S Hatchback AWD (2.4L 4cyl 4A) 2009 Gray,Toyota,Matrix,,foreign used,automatic,"₦ 11,800,000"
Mercedes-Benz M Class ML550 4MATIC 4dr SUV AWD (4.7L 8cyl Turbo 7A),,,,foreign used,automatic,"₦ 32,000,000"
Mercedes-Benz GLE-Class AMG GLE 53 4MATIC 2023 Black,,,,foreign used,automatic,"₦ 180,000,000"
Toyota Highlander Limited 2012 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 20,500,000"
Mercedes-Benz C300 Base C300 AWD 4MATIC Sedan 2018 Black,,,,foreign used,automatic,"₦ 32,000,000"
Toyota Sienna XLE Premium 8 Passenger (3.5L 6cyl 8A) 2017 White,Toyota,Sienna,,foreign used,automatic,"₦ 33,500,000"
Lexus GX 470 2004 Burgundy,Lexus,GX,,local used,automatic,"₦ 5,000,000"
Toyota RAV4 2015 Red,Toyota,RAV4,2015,foreign used,automatic,"₦ 22,900,000"
Mercedes-Benz GLE53 2024 Black,,,,foreign used,automatic,"₦ 185,500,000"
Lexus RX 350 2011 White,Lexus,RX,,foreign used,automatic,"₦ 18,600,000"
Mercedes-Benz M Class ML 350 4Matic 2013 Black,,,,foreign used,automatic,"₦ 27,000,000"
Lexus ES 350 2011 Red,Lexus,ES,,foreign used,automatic,"₦ 13,700,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2017 Silver,,,,foreign used,automatic,"₦ 27,000,000"
Lexus GX 460 Luxury 2015 White,Lexus,GX,,foreign used,automatic,"₦ 39,555,000"
Toyota Tundra 2014 Black,Toyota,Tundra,2014,foreign used,automatic,"₦ 28,000,000"
Toyota Highlander XSE 2022 Silver,Toyota,Highlander,,foreign used,automatic,"₦ 63,000,000"
New Toyota Land Cruiser Prado 2024 Black,New,Toyota,,new,automatic,"₦ 180,000,000"
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2018 Silver,,,,foreign used,automatic,"₦ 44,300,000"
